Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Bruta - CE;Nota Bruta - Geral;Nota Contínua do Enade;Nota Bruta - Org. Didático-Pedagógica;Nota Padronizada - Org. Didático-Pedagógica;Nota Bruta - Infraestrutura;Nota Padronizada - Infraestrutura;Nota Bruta - Oport. Ampliação;Nota Padronizada - Oport. Ampliação;Ingressantes inscritos no Enade;Ingressantes participantes no Enem;Nota dos Ingressantes no Enem;% de Ingressantes cujos pais têm ensino superior;Nota Bruta do IDD;Nota Padronizada do IDD;% de Mestres;Nota Padronizada de Mestres;% de Doutores;Nota Padronizada de Doutores;% regime de trabalho mínimo parcial;Nota padronizada de regime de trabalho;CPC Contínuo;CPC Faixa;Observação
2013;12;MEDICINA;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Privada sem fins lucrativos;Universidade;4204202;CHAPECO;SC;SUL;1;44;44;55,9227;41,8318;45,3659;2,1153;4,6447;1,8538;4,4451;2,8892;4,2886;2,3539;48;47;68,1640;74,4681;8,0999;1,3906;48,9583;1,9712;20,8333;1,0956;78,1250;3,5417;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;3194;FACULDADE DE MINAS BH;FAMINAS-BH;Privada com fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;147;118;63,3127;71,1864;;;90,9091;4,4605;50,0000;2,6294;45,4545;1,3636;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;3223;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;Pública Estadual;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;79;77;63,2922;55,2948;57,3026;4,0505;5,0106;2,7314;3,7854;1,9936;4,1335;2,1141;168;129;70,7545;62,8099;14,2965;2,7843;51,9737;2,1501;19,7368;1,0379;100,0000;5,0000;2,8339;3;
2013;12;MEDICINA;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Privada sem fins lucrativos;Centro Universitário;3148004;PATOS DE MINAS;MG;SUDESTE;1;57;57;60,4702;40,3509;45,3877;2,1232;5,8349;4,7084;5,9055;4,8718;5,8012;4,6926;70;63;66,2827;61,9048;9,0059;1,5944;60,7843;2,6729;27,4510;1,4436;96,0784;4,7386;2,4691;3;
2013;12;MEDICINA;3533;FACULDADE CERES;FACERES;Privada com fins lucrativos;Faculdade;3549805;SAO JOSE DO RIO PRETO;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;42;37;63,1888;81,0811;;;100,0000;5,0000;58,1395;3,0575;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;3615;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;Privada sem fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;128;127;53,0189;44,2890;46,4827;2,2935;5,4517;3,7893;5,3356;4,0981;5,0650;3,5543;135;130;70,1147;84,6154;7,8137;1,3263;73,4177;3,4226;21,5190;1,1317;100,0000;5,0000;2,3023;3;
2013;12;MEDICINA;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Pública Federal;Universidade;1721000;PALMAS;TO;NORTE;1;68;68;61,5485;46,3044;50,1250;2,8891;4,8210;2,2766;4,3402;2,7467;4,4793;2,6487;173;137;71,2996;79,8507;8,1120;1,3933;59,0164;2,5680;31,1475;1,6380;100,0000;5,0000;2,2531;3;
2013;12;MEDICINA;3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Privada sem fins lucrativos;Centro Universitário;3113404;CARATINGA;MG;SUDESTE;1;70;70;50,4171;32,0043;36,6186;0,6975;4,4481;1,3821;3,7672;1,9689;3,1873;0,6509;54;49;63,8708;63,2653;4,0152;0,4719;72,7273;3,3816;31,8182;1,6733;68,1818;2,8788;1,2436;2;
2013;12;MEDICINA;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Pública Municipal;Universidade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;200;181;65,0434;73,2558;;;51,8519;2,1429;12,9630;0,6817;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Pública Federal;Universidade;2611101;PETROLINA;PE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;78;78;71,5969;67,1053;;;47,6190;1,8917;14,2857;0,7513;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;4256;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Privada com fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;98;98;60,4755;41,9122;46,5663;2,3126;5,5718;4,0772;5,5193;4,3475;4,9022;3,3026;54;50;67,5989;83,6735;11,2607;2,1015;76,6355;3,6135;36,4486;1,9168;99,0654;4,9377;2,7326;3;
2013;12;MEDICINA;4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Pública Federal;Universidade;5003702;DOURADOS;MS;CENTRO-OESTE;1;49;49;60,0633;50,0878;52,5959;3,2865;4,5511;1,6293;4,0496;2,3522;4,4035;2,5314;51;50;72,0438;69,3878;9,6946;1,7493;60,7843;2,6729;29,4118;1,5467;68,6274;2,9085;2,2233;3;
2013;12;MEDICINA;4849;FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA;FAHESA / ITPAC;Privada com fins lucrativos;Faculdade;1702109;ARAGUAINA;TO;NORTE;1;90;90;40,6600;33,0311;34,9456;0,4200;4,4684;1,4308;4,1909;2,5441;3,2078;0,6827;102;92;63,4291;76,9231;4,1846;0,5100;45,3333;1,7560;22,6667;1,1920;82,6667;3,8444;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;5215;FACULDADES INTEGRADAS PADRE ALBINO;FIPA;Privada sem fins lucrativos;Faculdade;3511102;CATANDUVA;SP;SUDESTE;1;63;63;59,2095;53,0937;54,6302;3,6156;5,3257;3,4871;5,2659;4,0034;5,1180;3,6362;61;61;72,2586;91,8033;14,0179;2,7216;67,0455;3,0445;35,2273;1,8526;98,8636;4,9242;3,1038;4;
2013;12;MEDICINA;5439;FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC;FACIPLAC;Privada com fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;74;74;54,3865;38,0432;42,1459;1,5929;5,8708;4,7945;5,8449;4,7895;5,7500;4,6134;91;62;66,0048;79,6610;8,1028;1,3913;55,7692;2,3753;25,9615;1,3653;98,0769;4,8718;2,2682;3;
2013;12;MEDICINA;5544;FACULDADE PRESIDENTE ANTÔNIO CARLOS;FAPAC;Privada com fins lucrativos;Faculdade;1718204;PORTO NACIONAL;TO;NORTE;1;156;156;45,6256;30,4051;34,2224;0,3063;5,0175;2,7478;4,5161;2,9855;3,7634;1,5418;139;123;63,5288;62,8099;2,0243;0,0241;41,4286;1,5243;21,4286;1,1269;75,7143;3,3810;1,0006;2;
2013;12;MEDICINA;14892;FACULDADE DE CIÊNCIAS DA SAÚDE DE BARRETOS DR. PAULO PRATA;FCSB;Privada com fins lucrativos;Faculdade;3505500;BARRETOS;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;60;58;68,0218;85,9649;;;83,3333;4,0110;62,5000;3,2868;70,8333;3,0556;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;12;MEDICINA;18759;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Pública Federal;Universidade;2301901;BARBALHA;CE;NORDESTE;1;42;41;65,7878;51,2732;54,9171;3,6659;4,6436;1,8510;3,9101;2,1628;4,0106;1,9239;39;37;73,8758;72,2222;9,9767;1,8127;48,2143;1,9270;19,6429;1,0330;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Pública Federal;Universidade;5101803;BARRA DO GARCAS;MT;CENTRO-OESTE;1;26;25;56,0760;60,4320;59,3520;3,4476;4,7496;2,3693;4,2350;2,6098;4,5090;2,6838;43;43;57,9107;38,4615;8,5031;3,2692;87,7551;4,0051;69,3878;3,4694;100,0000;5,0000;3,4048;4;
2013;17;AGRONOMIA;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Pública Federal;Universidade;5103403;CUIABA;MT;CENTRO-OESTE;1;32;21;49,3095;55,3286;53,8429;2,6558;4,2080;1,1889;3,2573;1,2859;4,0233;1,9295;81;81;60,5748;43,7500;0,0150;1,7170;80,4878;3,4146;59,7561;2,9878;100,0000;5,0000;2,4131;3;
2013;17;AGRONOMIA;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Pública Federal;Universidade;5107909;SINOP;MT;CENTRO-OESTE;1;69;67;45,2627;59,9388;56,2851;2,9247;4,4197;1,6504;3,7878;2,0043;4,2287;2,2484;95;95;56,7694;29,0323;6,5195;2,9065;88,3721;4,0552;60,4651;3,0233;100,0000;5,0000;3,0150;4;
2013;17;AGRONOMIA;2;UNIVERSIDADE DE BRASÍLIA;UNB;Pública Federal;Universidade;5300108;BRASILIA;DF;CENTRO-OESTE;1;59;52;53,8404;63,7731;61,3019;3,6730;4,5231;1,8756;3,8340;2,0668;4,4870;2,6498;129;102;56,3957;54,0816;11,8206;3,8759;100,0000;5,0000;100,0000;5,0000;100,0000;5,0000;3,9014;4;
2013;17;AGRONOMIA;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Pública Federal;Universidade;2806701;SAO CRISTOVAO;SE;NORDESTE;1;26;23;50,0043;57,8130;55,8739;2,9271;4,5274;1,8850;3,7938;2,0124;4,7208;3,0129;51;50;55,9659;18,3673;5,3204;2,6872;96,5517;4,7198;77,5862;3,8793;100,0000;5,0000;3,1541;4;
2013;17;AGRONOMIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Pública Federal;Universidade;1301704;HUMAITA;AM;NORTE;1;23;21;42,3714;50,5857;48,5429;1,8915;4,8219;2,5271;3,7494;1,9523;4,0275;1,9360;38;34;47,3197;20,5882;5,9319;2,7990;65,3846;2,1875;23,0769;1,1538;100,0000;5,0000;2,4056;3;
2013;17;AGRONOMIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Pública Federal;Universidade;1301902;ITACOATIARA;AM;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;49;48;47,2947;18,6047;;;45,4545;0,5682;27,2727;1,3636;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Pública Federal;Universidade;1302603;MANAUS;AM;NORTE;1;27;24;39,5500;49,7792;47,2375;1,6894;3,9317;0,5866;3,0348;0,9847;3,8947;1,7296;46;44;53,1193;29,2683;-0,0175;1,7110;94,0299;4,5149;67,1642;3,3582;100,0000;5,0000;2,2906;3;
2013;17;AGRONOMIA;5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Pública Federal;Universidade;2201903;BOM JESUS;PI;NORDESTE;1;47;38;51,5500;51,1316;51,2474;2,3476;5,0821;3,0942;4,7211;3,2681;4,3404;2,4219;49;49;52,9766;34,8837;6,0557;2,8216;91,6667;4,3229;51,6667;2,5833;100,0000;5,0000;2,9998;4;
2013;17;AGRONOMIA;5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Pública Federal;Universidade;2211001;TERESINA;PI;NORDESTE;1;82;78;50,6859;48,4449;49,0192;2,0494;4,5880;2,0171;4,0184;2,3165;3,9755;1,8552;44;42;59,2224;28,5714;-1,6362;1,4150;91,0569;4,2734;60,9756;3,0488;100,0000;5,0000;2,3714;3;
2013;17;AGRONOMIA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Pública Federal;Universidade;3503307;ARARAS;SP;SUDESTE;2;45;44;50,4023;57,7068;55,8818;2,9343;5,2112;3,3754;4,9965;3,6411;4,9170;3,3177;93;92;60,3014;48,9130;2,9310;2,2502;100,0000;5,0000;92,6829;4,6341;100,0000;5,0000;3,3377;4;
2013;17;AGRONOMIA;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Pública Federal;Universidade;3126000;FLORESTAL;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;43;43;59,5674;43,5897;;;100,0000;5,0000;71,4286;3,5714;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Pública Federal;Universidade;3155504;RIO PARANAIBA;MG;SUDESTE;1;35;35;55,4800;64,7143;62,4171;3,8363;4,7638;2,4003;3,6699;1,8446;4,6900;2,9650;53;53;59,8812;36,5385;10,0407;3,5504;90,3226;4,2137;74,1936;3,7097;100,0000;5,0000;3,6037;4;
2013;17;AGRONOMIA;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Pública Federal;Universidade;3171303;VICOSA;MG;SUDESTE;1;195;183;52,7995;67,9869;64,2027;4,0356;4,9932;2,9003;5,0209;3,6742;5,0158;3,4711;247;247;61,9851;48,9627;11,1889;3,7603;98,1818;4,8523;90,0000;4,5000;100,0000;5,0000;4,0252;5;
2013;17;AGRONOMIA;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Pública Estadual;Universidade;4113700;LONDRINA;PR;SUL;1;55;50;51,7780;66,9820;63,1960;3,8933;4,4494;1,7152;4,1968;2,5581;4,8490;3,2121;78;69;60,2755;51,4706;11,3845;3,7961;97,7011;4,8132;80,4598;4,0230;100,0000;5,0000;3,7836;4;
2013;17;AGRONOMIA;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Privada sem fins lucrativos;Universidade;4125506;SAO JOSE DO PINHAIS;PR;SUL;1;39;36;52,3444;55,6833;54,8583;2,8235;5,0562;3,0377;4,8320;3,4184;4,9481;3,3661;84;61;54,2388;32,7586;6,2551;2,8581;96,7742;4,7379;38,7097;1,9355;90,3226;4,3738;3,0216;4;
2013;17;AGRONOMIA;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Privada sem fins lucrativos;Universidade;4127700;TOLEDO;PR;SUL;1;87;86;45,4198;57,4326;54,4419;2,6888;5,0786;3,0864;4,8902;3,4971;4,8426;3,2022;108;81;52,2127;25,0000;8,7483;3,3140;93,3333;4,4583;33,3333;1,6667;76,6667;3,4902;3,0302;4;
2013;17;AGRONOMIA;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Privada sem fins lucrativos;Universidade;4305108;CAXIAS DO SUL;RS;SUL;1;42;41;48,4317;57,3878;55,1610;2,8168;4,7154;2,2948;4,7866;3,3568;4,6690;2,9325;93;38;51,5659;7,8947;7,6234;3,1083;96,0784;4,6814;58,8235;2,9412;60,7843;2,4625;3,0415;4;
2013;17;AGRONOMIA;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Privada sem fins lucrativos;Universidade;4322509;VACARIA;RS;SUL;1;51;44;48,5023;54,3955;52,9341;2,5300;4,4641;1,7470;4,5404;3,0234;4,3409;2,4228;64;31;48,4005;29,0323;10,6571;3,6631;93,5484;4,4758;48,3871;2,4194;54,8387;2,0778;2,9853;4;
2013;17;AGRONOMIA;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Pública Federal;Universidade;3143104;MONTE CARMELO;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;34;34;55,4093;35,2941;;;100,0000;5,0000;80,7692;4,0385;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Pública Federal;Universidade;3170206;UBERLANDIA;MG;SUDESTE;1;80;59;52,9712;63,7390;61,0644;3,6315;4,0842;0,9191;4,2472;2,6264;4,4085;2,5277;187;129;60,3431;46,8254;7,7271;3,1273;94,6237;4,5632;79,5699;3,9785;100,0000;5,0000;3,3983;4;
2013;17;AGRONOMIA;20;UNIVERSIDADE DE PASSO FUNDO;UPF;Privada sem fins lucrativos;Universidade;4314100;PASSO FUNDO;RS;SUL;1;126;117;48,7598;55,4932;53,8188;2,6476;4,8153;2,5125;4,8799;3,4833;4,9516;3,3715;133;106;50,9381;29,1262;10,0502;3,5521;91,0448;4,2724;53,7313;2,6866;64,1791;2,6822;3,1442;4;
2013;17;AGRONOMIA;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Pública Estadual;Universidade;2913606;ILHEUS;BA;NORDESTE;1;37;35;57,7943;56,6257;56,9314;3,1543;3,7877;0,2728;3,1647;1,1605;4,1581;2,1388;111;77;56,8137;25,3521;5,1841;2,6622;94,9495;4,5896;67,6768;3,3838;100,0000;5,0000;2,9214;3;
2013;17;AGRONOMIA;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Privada sem fins lucrativos;Universidade;3169307;TRES CORACOES;MG;SUDESTE;1;9;9;41,7667;49,0222;47,2222;1,7135;5,9321;4,9469;5,8611;4,8119;5,8667;4,7929;31;14;46,8361;23,0769;3,7231;2,3951;91,6667;4,3229;25,0000;1,2500;58,3333;2,3039;2,5969;3;
2013;17;AGRONOMIA;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Privada sem fins lucrativos;Universidade;3101607;ALFENAS;MG;SUDESTE;1;27;23;53,6000;58,6913;57,4261;3,1701;5,9565;5,0000;6,0000;5,0000;6,0000;5,0000;65;53;52,8292;53,8462;10,8004;3,6893;94,7368;4,5724;73,6842;3,6842;89,4737;4,3189;3,8948;4;
2013;17;AGRONOMIA;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Pública Estadual;Universidade;2903201;BARREIRAS;BA;NORDESTE;2;105;99;44,5232;47,2172;46,5576;1,6597;5,3135;3,5985;4,7453;3,3010;4,3009;2,3605;43;41;52,7632;20,0000;1,0339;1,9033;91,6667;4,3229;45,8333;2,2917;100,0000;5,0000;2,5350;3;
2013;17;AGRONOMIA;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Pública Estadual;Universidade;2910701;EUCLIDES DA CUNHA;BA;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;34;22;54,1572;10,5263;;;90,9091;4,2614;45,4545;2,2727;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Pública Estadual;Universidade;2918407;JUAZEIRO;BA;NORDESTE;1;53;47;52,2234;55,9894;55,0617;2,8479;4,5326;1,8963;3,7039;1,8907;4,3136;2,3803;90;83;53,1533;26,5823;7,6602;3,1150;91,4286;4,3036;71,4286;3,5714;100,0000;5,0000;3,1896;4;
2013;17;AGRONOMIA;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Pública Estadual;Universidade;4209300;LAGES;SC;SUL;1;47;45;50,2400;59,0378;56,8489;3,0561;4,6054;2,0550;3,9544;2,2299;4,7635;3,0792;83;50;55,1324;43,7500;8,4557;3,2605;93,9394;4,5076;71,2121;3,5606;75,7576;3,4314;3,2245;4;
2013;17;AGRONOMIA;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Pública Estadual;Universidade;5210109;IPAMERI;GO;CENTRO-OESTE;1;109;105;50,1476;53,2162;52,4619;2,4880;4,8163;2,5147;3,6769;1,8541;4,3516;2,4394;74;59;53,7045;34,4828;6,8117;2,9599;65,9091;2,2301;34,0909;1,7045;100,0000;5,0000;2,6738;3;
2013;17;AGRONOMIA;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Pública Estadual;Universidade;5215702;PALMEIRAS DE GOIAS;GO;CENTRO-OESTE;1;16;16;55,7062;59,5875;58,6188;3,3495;4,4466;1,7090;3,2624;1,2929;2,9813;0,3107;29;23;53,1982;38,0952;11,5518;3,8267;71,4286;2,6786;40,0000;2,0000;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3507506;BOTUCATU;SP;SUDESTE;1;64;56;50,9232;58,2446;56,4304;3,0093;4,8171;2,5165;4,8855;3,4908;5,0970;3,5973;79;73;62,0925;73,9726;4,5918;2,5539;100,0000;5,0000;100,0000;5,0000;98,8235;4,9239;3,4432;4;
2013;17;AGRONOMIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3514403;DRACENA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;38;35;56,4723;41,1765;;;100,0000;5,0000;100,0000;5,0000;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3520442;ILHA SOLTEIRA;SP;SUDESTE;1;87;80;52,6200;61,2700;59,1200;3,3769;4,8449;2,5770;4,7209;3,2679;4,9554;3,3773;78;74;59,7194;56,9444;9,3709;3,4279;100,0000;5,0000;97,3684;4,8684;81,5789;3,8080;3,7071;4;
2013;17;AGRONOMIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3524303;JABOTICABAL;SP;SUDESTE;1;112;99;47,2646;60,1677;56,9545;3,0348;4,8427;2,5722;4,8637;3,4612;5,2207;3,7895;99;92;61,8626;68,4783;5,9107;2,7951;100,0000;5,0000;100,0000;5,0000;100,0000;5,0000;3,5460;4;
2013;17;AGRONOMIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3542602;REGISTRO;SP;SUDESTE;1;34;31;50,3355;58,1710;56,2355;2,9763;4,6822;2,2224;4,2722;2,6603;4,6568;2,9135;46;35;57,4074;54,2857;7,1669;3,0248;100,0000;5,0000;100,0000;5,0000;100,0000;5,0000;3,5265;4;
2013;17;AGRONOMIA;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Pública Estadual;Universidade;4115200;MARINGA;PR;SUL;1;39;37;56,3757;64,0811;62,1649;3,8143;4,5739;1,9864;3,8805;2,1299;5,2470;3,8303;83;62;57,6848;50,8197;11,4823;3,8140;95,4128;4,6273;72,4771;3,6239;100,0000;5,0000;3,7146;4;
2013;17;AGRONOMIA;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Pública Estadual;Universidade;4128104;UMUARAMA;PR;SUL;1;33;32;50,8594;63,9250;60,6781;3,5568;4,8213;2,5256;3,9535;2,2287;4,4125;2,5340;38;33;55,7286;56,2500;13,7228;4,2237;94,2857;4,5357;74,2857;3,7143;100,0000;5,0000;3,8262;4;
2013;17;AGRONOMIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4203600;CAMPOS NOVOS;SC;SUL;1;28;28;50,3679;55,6964;54,3821;2,7380;4,5352;1,9021;4,3885;2,8178;4,4107;2,5312;72;37;51,8214;13,5135;6,6068;2,9224;80,0000;3,3750;20,0000;1,0000;56,0000;2,1529;2,4819;3;
2013;17;AGRONOMIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4210506;MARAVILHA;SC;SUL;1;0;0;;;;;;0,0000;;0,0000;;0,0000;59;37;48,6115;10,8108;;;80,9524;3,4524;19,0476;0,9524;66,6667;2,8431;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4216701;SAO JOSE DO CEDRO;SC;SUL;1;15;15;55,2467;61,5533;59,9800;3,5198;5,7014;4,4440;5,7128;4,6111;5,7111;4,5512;107;58;50,5485;14,0351;12,1989;3,9450;70,9677;2,6411;16,1290;0,8065;58,0645;2,2865;3,2529;4;
2013;17;AGRONOMIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4219507;XANXERE;SC;SUL;1;67;66;46,5182;56,1833;53,7803;2,6160;4,8468;2,5811;4,8841;3,4889;4,8162;3,1610;78;50;49,5732;16,0000;10,1664;3,5734;80,6452;3,4274;25,8065;1,2903;64,5161;2,7040;2,8743;3;
2013;17;AGRONOMIA;107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;Pública Federal;Universidade;3167202;SETE LAGOAS;MG;SUDESTE;1;38;36;54,8083;58,8750;57,8722;3,2410;4,9398;2,7839;3,7485;1,9511;4,9342;3,3444;61;60;60,8460;40,3509;4,6795;2,5700;100,0000;5,0000;93,3333;4,6667;100,0000;5,0000;3,3876;4;
2013;17;AGRONOMIA;124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;Privada sem fins lucrativos;Centro Universitário;3503208;ARARAQUARA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;109;49;50,5615;33,3333;;;100,0000;5,0000;56,2500;2,8125;43,7500;1,3603;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Privada sem fins lucrativos;Universidade;3506003;BAURU;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;18;13;51,1954;33,3333;;;92,8571;4,4196;42,8571;2,1429;78,5714;3,6134;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;Privada sem fins lucrativos;Centro Universitário;3170206;UBERLANDIA;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;164;94;49,0274;17,7778;;;77,2727;3,1534;18,1818;0,9091;27,2727;0,2941;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;146;CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;Privada com fins lucrativos;Centro Universitário;3549805;SAO JOSE DO RIO PRETO;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;181;78;49,7906;23,2877;;;87,5000;3,9844;56,2500;2,8125;59,3750;2,3713;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;17;AGRONOMIA;150;UNIVERSIDADE DE SOROCABA;UNISO;Privada sem fins lucrativos;Universidade;3552205;SOROCABA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;9;4;51,9381;0,0000;;;100,0000;5,0000;60,0000;3,0000;60,0000;2,4118;;;Unidade com cursos não reconhecidos até 31/10/2014
